mhc_elution_id	h_age
3458150	young and old
3458151	old
3458332	old
3458333	young and old
3458334	old
3458335	young and old
3458336	old
3458337	young and old
3458338	old
3458339	young and old
3458340	old
3458341	young and old
3458342	old
3458343	young and old
3458524	young and old
3458525	old
3458526	young and old
3458527	old
3458528	young and old
3458529	old
3458530	young and old
3458531	old
3458532	young and old
3458533	old
3458534	young and old
3458535	old
3458715	old
3458716	young and old
3458717	old
3458718	young and old
3458719	old
3458720	young and old
3458721	old
3458722	young and old
3458723	old
3458724	young and old
3458725	old
3458726	young and old
3458904	young and old
3458905	old
3458906	young and old
3458908	old
3458909	young and old
3458910	old
3458911	young and old
3458912	old
3458913	young and old
3458914	old
3458915	young and old
3459096	old
3459097	young and old
3459098	old
3459099	young and old
3459100	old
3459101	young and old
3459102	old
3459103	young and old
3459104	old
3459105	young and old
3459106	old
3459107	young and old
3459299	old
3459300	young and old
3459301	old
3459302	young and old
3459303	old
3459304	young and old
3459305	old
3459306	young and old
3459307	old
3459308	young and old
3459309	old
3459310	young and old
3459493	young and old
3459494	old
3459495	young and old
3459496	old
3459497	young and old
3459498	old
3459499	young and old
3459500	old
3459501	young and old
3459502	old
3459503	young and old
3459684	old
3459685	young and old
3459686	old
3459687	young and old
3459688	old
3459689	young and old
3459690	old
3459691	young and old
3459692	old
3459693	young and old
3459694	old
3459877	old
3459878	young and old
3459879	old
3459880	young and old
3459881	old
3459882	young and old
3459883	old
3459884	young and old
3459885	old
3459886	young and old
3459887	old
3459888	young and old
3460066	young and old
3460067	old
3460068	young and old
3460069	old
3460070	young and old
3460071	old
3460072	young and old
3460073	old
3460074	young and old
3460075	old
3460076	young and old
3460077	old
3460258	young and old
3460259	old
3460260	young and old
3460261	old
3460262	young and old
3460263	old
3460264	young and old
3460266	old
3460267	young and old
3460268	old
3460269	young and old
3460547	young and old
3460572	young and old
3460573	old
3460574	young and old
3460575	old
3460576	young and old
3460577	old
3460578	young and old
3460579	old
3460580	young and old
3460581	old
3460582	young and old
3457578	young and old
3457579	old
3457580	young and old
3457581	old
3457582	young and old
3457583	old
3457584	young and old
3457585	old
3457586	young and old
3457587	old
3457588	young and old
3457589	old
3457768	old
3457769	young and old
3457770	old
3457771	young and old
3457772	old
3457773	young and old
3457774	old
3457775	young and old
3457776	old
3457777	young and old
3457778	old
3457779	young and old
3457960	old
3457961	young and old
3457962	old
3457963	young and old
3457964	old
3457965	young and old
3457966	old
3457967	young and old
3457968	old
3457969	young and old
3457970	old
3457971	young and old
3458152	young and old
3458153	old
3458154	young and old
3458155	old
3458156	young and old
3458157	old
3458158	young and old
3458159	old
3458160	young and old
3458161	old
3458162	young and old
3458163	old
3458344	old
3458345	young and old
3458346	old
3458347	young and old
3458348	old
3458349	young and old
3458350	old
3458351	young and old
3458352	old
3458353	young and old
3458354	old
3458355	young and old
3458536	young and old
3458537	old
3458538	young and old
3458539	old
3458540	young and old
3458541	old
3458542	young and old
3458543	old
3458544	young and old
3458545	old
3458546	young and old
3458547	old
3458727	old
3458728	young and old
3458729	old
3458730	young and old
3458731	old
3458732	young and old
3458733	old
3458734	young and old
3458735	old
3458736	young and old
3458737	old
3458738	young and old
3458916	old
3458917	young and old
3458918	old
3458919	young and old
3458920	old
3458921	young and old
3458922	old
3458923	young and old
3458924	old
3458925	young and old
3458926	old
3458927	young and old
3459108	old
3459109	young and old
3459110	old
3459111	young and old
3459112	old
3459113	young and old
3459114	old
3459115	young and old
3459116	old
3459117	young and old
3459118	old
3459119	young and old
3459311	old
3459312	young and old
3459313	old
3459314	young and old
3459315	old
3459316	young and old
3459317	old
3459318	young and old
3459319	old
3459320	young and old
3459321	old
3459322	young and old
3459505	young and old
3459506	old
3459507	young and old
3459508	old
3459509	young and old
3459510	old
3459511	young and old
3459512	old
3459513	young and old
3459514	old
3459515	young and old
3459516	old
3459695	young and old
3459696	old
3459697	young and old
3459698	old
3459699	young and old
3459700	old
3459701	young and old
3459702	old
3459703	young and old
3459704	old
3459705	young and old
3459706	old
3459889	old
3459890	young and old
3459891	old
3459892	young and old
3459893	old
3459894	young and old
3459895	old
3459896	young and old
3459897	old
3459898	young and old
3459899	old
3459900	young and old
3460078	young and old
3460079	old
3460080	young and old
3460081	old
3460082	young and old
3460083	old
3460084	young and old
3460085	old
3460086	young and old
3460087	old
3460088	young and old
3460089	old
3460270	old
3460271	young and old
3460272	old
3460273	young and old
3460274	old
3460275	young and old
3460276	old
3460277	young and old
3460278	old
3460279	young and old
3460280	old
3460281	young and old
3460583	old
3460584	young and old
3460585	old
3460586	young and old
3460588	old
3460589	young and old
3460590	old
3460591	young and old
3460592	old
3460593	young and old
3460594	old
3457590	young and old
3457591	old
3457592	young and old
3457593	old
3457594	young and old
3457595	old
3457596	young and old
3457597	old
3457598	young and old
3457599	old
3457600	young and old
3457601	old
3457780	old
3457781	young and old
3457782	old
3457783	young and old
3457784	old
3457785	young and old
3457786	old
3457787	young and old
3457788	old
3457789	young and old
3457791	old
3457972	old
3457973	young and old
3457974	old
3457975	young and old
3457976	old
3457977	young and old
3457978	old
3457979	young and old
3457980	old
3457981	young and old
3457982	old
3457983	young and old
3458164	young and old
3458165	old
3458166	young and old
3458167	old
3458168	young and old
3458169	old
3458170	young and old
3458171	old
3458172	young and old
3458173	old
3458174	young and old
3458175	old
3458356	old
3458357	young and old
3458358	old
3458359	young and old
3458360	old
3458361	young and old
3458362	old
3458363	young and old
3458364	old
3458365	young and old
3458366	old
3458367	young and old
3458548	young and old
3458549	old
3458550	young and old
3458551	old
3458552	young and old
3458553	old
3458554	young and old
3458555	old
3458556	young and old
3458557	old
3458558	young and old
3458739	old
3458740	young and old
3458741	old
3458742	young and old
3458743	old
3458744	young and old
3458745	old
3458746	young and old
3458747	old
3458748	young and old
3458749	old
3458750	young and old
3458928	old
3458929	young and old
3458930	old
3458931	young and old
3458932	old
3458933	young and old
3458934	old
3458935	young and old
3458936	old
3458937	young and old
3458939	old
3459120	old
3459121	young and old
3459122	old
3459123	young and old
3459124	old
3459125	young and old
3459126	old
3459127	young and old
3459128	old
3459129	young and old
3459130	old
3459131	young and old
3459323	old
3459324	young and old
3459325	old
3459326	young and old
3459327	old
3459328	young and old
3459329	old
3459330	young and old
3459331	old
3459332	young and old
3459333	old
3459334	young and old
3459517	young and old
3459518	old
3459519	young and old
3459520	old
3459521	young and old
3459522	old
3459523	young and old
3459524	old
3459525	young and old
3459526	old
3459527	young and old
3459528	old
3459707	young and old
3459708	old
3459709	young and old
3459710	old
3459711	young and old
3459712	old
3459713	young and old
3459714	old
3459715	young and old
3459716	old
3459717	young and old
3459718	old
3459901	old
3459902	young and old
3459903	old
3459904	young and old
3459905	old
3459906	young and old
3459907	old
3459908	young and old
3459910	old
3459911	young and old
3459912	old
3460090	young and old
3460091	old
3460092	young and old
3460093	old
3460094	young and old
3460095	old
3460096	young and old
3460097	old
3460098	young and old
3460099	old
3460100	young and old
3460101	old
3460282	old
3460283	young and old
3460284	old
3460285	young and old
3460286	old
3460287	young and old
